JOB_ID, TITLE, OPEN_DATE, CLOSE_DATE, POST_SEQ, DESCRIPTION, URL
2502,Student Writer/Editor,9/29/18,11/1/18,1," Job Summary</br><p><span style='font-size:12px;'><strong>(Purpose):</strong></span></p><p><span style='font-size:12px;'>Auxiliary Enterprises Marketing is seeking a talented Student Writer/Editor who will work collaboratively in a student marketing team to draft and edit digital and printed content for the unit. Auxiliary Enterprises includes Dining Services, Catering, the Wildcat Shop, Wildcat Printing, the Early Childhood Learning Center, and Testing Services, among other units. This position will produce innovative and creative written content focusing on telling the story of Auxiliary Enterprises. Creative copy will be used in collateral, including printed and digital promotional material, social media posts, website content, blog entries, and newsletters. </span></p></br></br>Minimum Qualifications</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Skills Needed):</strong></span></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Excellent written and verbal communication skills</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Proven ability to tell a story and to draft creative written content</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Excellent attention to detail</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Knowledge of Chicago Manual of Style, Associated Press Stylebook, and other manuals of style </span></span></li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Graduate student or upperclassman preferred</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Photography and videography skills a plus</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Experience with Adobe Creative Suite a plus</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Knowledge of Drupal or other Content Management System a plus</span></span></li></ul><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>This position will give the Student Writer/Editor the opportunity to add high-quality professional writing and editing projects to their portfolio</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Auxiliary Enterprises Marketing is committed to helping students acquire valuable skills and experience that can be translated to future career opportunities</span></span></li></ul></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Writing Sample</li>	<li>Class Schedule; and</li>	<li>2 Academic or professional references&nbsp;</li></ul><p>For questions, please contact:</p><p style='margin-bottom:0in;margin-bottom:.0001pt;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><span style='color:#333333;'>Name: Emilie Hobert </span><br /><span style='color:#333333;'>Email: Emilie.Hobert@cwu.edu<br />Phone: 509-963-2428<br />Website: http://www.cwu.edu/financial-affairs/auxiliary-operations</span></span></span></p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2502&PostingSeq=1
2512,"Student Office Assistant, Office of International Studies and Programs",10/9/18,12/8/18,1," Job Summary</br><p><strong><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>(Purpose):</span></span></strong></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Position independently provides essential clerical, reception, and fiscal support for the International Center, including:</span></span></p><ul>	<li style='margin: 0in 0in 0.0001pt 0.25in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Reception for all International Center programs</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.25in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Scheduling for International Student and Scholar Services and Study Abroad and Exchange Programs</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.25in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Clerical support for the Office of International Studies and Programs, including International Student and Scholar Services</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.25in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Clerical support for Office of International Studies and Programs</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.25in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Departmental fiscal duties, under direct supervision, with increasing responsibility</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.25in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Event support</span></span></li></ul></br></br>Minimum Qualifications</br><p><strong><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>(Skills Needed):</span></span></strong></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>A pleasant, patient and professional manner in dealing with the public both in person and on the phone is essential. The successful applicant must be able to work with people from other cultures and with those for whom English is not a primary language.</span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Necessary skills:</span></span></p><ul>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>word-processing</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>filing</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>photocopying</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>maintaining a tidy work environment</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>demonstrated communication skills: verbal and written</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>customer relations</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>problem solving</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Word</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Excel</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Filing</span></span></li>	<li style='margin: 0in 0in 0.0001pt 0.5in;'><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Organizing</span></span></li></ul><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Successful applicant must know, or be prepared to learn, verbal communication skills, customer relations, problem solving, Word, Excel, filing, organizing, and professional expectations.</span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Employee must be eligible to work as a student employee. This appointment is hoped to extend through the 2018-19 academic year, summer 2019, and the 2019-20 academic year. Employee will be expected to work 15-20 hours per week during term and 40 hours per week during breaks.</span></span></p><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Experience or major in bookkeeping or accounting a plus.</span></span></p><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Employee will gain experience in an office environment and applied fiscal experience. Employee will be exposed to a wide range of international cultures, and will learn to work independently organize projects, establish priorities, and carry through on assignments. The employee will refine and/or acquire new office skills.</span></span></p></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Schedule of Availability</li>	<li>Class Schedule; and</li>	<li>References</li></ul><p>For questions, please contact:</p><p>Name: Ray Wells<br />Email: wellsr@cwu.edu<br />Phone: 509-963-3613<br />Website: http://www.cwu.edu/international-programs/</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2512&PostingSeq=1
2368,Student Union Building Manager (Ongoing pool 2018-2019),8/13/18,6/1/19,1," How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>		Cover letter;</li>	<li>		Resume;</li>	<li>		Schedule of Availability</li>	<li>		Class Schedule; and</li>	<li>		References</li></ul><p>For questions, please contact:<br />Name: Robbi Goninan<br />Email: <a href='mailto:goninan@cwu.edu'>goninan@cwu.edu</a><br />Phone:0509-963-1337<br />Website: <a href='http://www.cwu.edu/student-union'>www.cwu.edu/student-union</a></p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2368&PostingSeq=1
2380,Student Custodial Service Assistant (Ongoing pool for 2018/2019),8/21/18,4/30/19,1," How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>		Resume;</li>	<li>		Schedule of Availability</li></ul><p>For questions, please contact:<br />Jake Kuckuck<br />jkuckuck@cwu.edu<br />509-963-1154<br />&nbsp;</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2380&PostingSeq=1
2491,Student Union Student Custodian,9/27/18,5/25/19,1," How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Resume;</li>	<li>Class Schedule</li></ul><p>For questions, please contact:<br />Name: Otto Bach&nbsp;<br />Email:&nbsp;bacho@cwu.edu<br />&nbsp;</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2491&PostingSeq=1
2383,Student Office Assistant - Anthropology,8/22/18,10/31/18,1," Job Summary</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Purpose):</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Assist department secretary and faculty with essential office functions.&nbsp;<br />(For example:&nbsp; answer telephones, take messages, make copies, filing, inventory control record management, assist faculty with scanning, AV pick-up/delivery)</span></span></p></br></br>Minimum Qualifications</br><p><strong><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>(Skills Needed):</span></span></strong></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Ability to use excel spreadsheets, be dependable and accountable&nbsp; and able to maintain confidentiality.</span></span></p><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><p>Generic office skills</p><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><p><span style='font-size:12px;'>Develops organizational skills, time management and &ldquo;people&rdquo; skills, as well as experience in task oriented goal setting.&nbsp; Generic job enhancement qualities, such as dependability, reliability, and a proven job history will also be very helpful to a student when applying for future positions in any job market.</span></p></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Schedule of Availability</li>	<li>Class Schedule</li></ul><p>For questions, please contact:<br />Name:&nbsp; Penelope Anderson<br />Email: anderson@cwu.edu<br />Phone: 509-963-3201<br />&nbsp;</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2383&PostingSeq=1
2384,CWU Westside Campus Activities Team- Activities Coordinator- Pierce Campus,8/22/18,10/31/18,1," Job Summary</br><p><span style='color:#FF0000;'><span style='font-size:14px;'><strong>This position is located on the Pierce</strong></span></span></p><p><strong><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>(Purpose):</span></span></strong></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>The Campus Activities Team (CAT) is comprised of motivated Westside Center students who are committed to providing an outstanding student and academic life at their home center.&nbsp; CAT-Activities Coordinators work with Westside Student Life to develop activities centered around three areas (diversity, community outreach, campus connections); promote student involvement; participate in and facilitate a team approach with coworkers; complete necessary administrative tasks; and provide appropriate customer service to students, faculty, and staff.&nbsp; The Activities Coordinator position has a variable time commitment, which typically ranges from 5-20 hours a week, with time spent during evenings and weekends as needed.&nbsp; CAT- Activities Coordinators will gain valuable skills in project management, event planning, communication, team building, and leadership, while working in a team-oriented and enthusiastic environment.</span></span></p></br></br>Minimum Qualifications</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Skills Needed):</strong></span></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Registered for at least 6 credits each quarter and maintain a minimum cumulative 2.50 GPA.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Ability to work on-campus a minimum of 5 hours per week not to exceed 20 hours.&nbsp; </span></span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Willingness to work from home when necessary.&nbsp; </span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Commitment to engaging peers at CWU and improving quality of campus life. </span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Highly motivated, organized, and a self-starter.&nbsp; </span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Ability to approach problems creatively.&nbsp; </span></span></li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Experience developing and facilitating events.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Basic familiarity with Microsoft Applications, Adobe Photoshop and various social media.</span></span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Availability to work for three consecutive quarters or more.</span></span></li></ul><p><span style='font-size: 12px'><strong>Educational Benefits&nbsp;</strong></span></p><p><span style='font-family:arial,helvetica,sans-serif;'><span style='font-size:12px;'>As a CAT Activities Team Coordinator students will learn how to provide outreach to surrounding communities, use events and networks to educate students on diversity/social justice, campus resources and community opportunities, develop leadership skills, brainstorm and implement events and activities.</span></span></p></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Schedule of Availability</li>	<li>Class Schedule; and</li>	<li>References</li></ul><p>For questions, please contact:</p><p style='margin-bottom:0in;margin-bottom:.0001pt;'>Name: Mishel Kuch&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />Email:&nbsp; Mishel.kuch@cwu.edu<br />Phone: 509-963-3818<br />Website: http://www.cwu.edu/student-life/student-staff</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2384&PostingSeq=1
2440,Student Music Library Technician Aide,9/12/18,12/16/18,1," Job Summary</br><p><strong>(Purpose)&nbsp;</strong>The Brooks Library is developing a pool from which to hire students in the Music Library when vacancies occur. Students will maintain the Score, Book, and Reference Room stacks, provide assistance to Music Library patrons in the use of the Music Library, and assist with special and ongoing Music Library projects.</p><p><strong>(Educational Benefits)&nbsp;</strong>Will gain employment experience, a greater familiarity/expertise in music resources and improved ability to gain access to those resources.</p></br></br>Minimum Qualifications</br><p><strong>(Skills)</strong></p><ul>	<li>Familiarity with, or ability to learn to shelve materials by, LC classification system.</li>	<li>Basic computer skills.</li>	<li>Punctuality and dependability.</li>	<li>Able to work evenings and weekends</li>	<li><span style='font-size: 12px'>Must be eligible for student employment in the quarter in which you are working.</span></li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li>Enrollment in the Central Washington University Music Department.</li>	<li>Familiarity with music collections.</li></ul></br></br>How To Apply</br><p>To apply for this position, you must complete the online application and attach:</p><ul>	<li>Resume</li>	<li>Schedule of Availability</li></ul><p>Optional:</p><ul>	<li>References</li></ul><p>The Schedule is available here: <a href='http://www.lib.cwu.edu/sites/default/files/StudentScheduleForJobPools.doc'>Library Employment</a></p><p>For questions, please contact&nbsp;Mike Elkins&nbsp;at 509-963-2860 or <a href='mailto:Michael.Elkins@cwu.edu'>Michael.Elkins@cwu.edu</a></p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2440&PostingSeq=1
2443,Student Ambassadors - Pierce County - Joint Base Lewis McChord (JBLM),9/13/18,11/27/18,1," Job Summary</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Purpose):</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>The Student Ambassador (SA) will be responsible for fostering awareness of CWU-Pierce County- JBLM programs, and services to community college students while identifying collaborative opportunities in JBLM.&nbsp; With direction and oversight from the Regional Director, this position plans, coordinates, and directs activities that strengthen relationships between CWU-Pierce County and JBLM. The SA will also provide office support for the CWU-JBLM.</span></span></p></br></br>Minimum Qualifications</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Skills Needed):</strong></span></span></p><ul>	<li><span style='font-family:arial,helvetica,sans-serif;'>Must be a current CWU student in good standing; preferably a Junior</span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Ability to provide information about CWU-Pierce County programs</span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Ability to explain the benefits of Dual Admission and collect data</span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Strong oral communication, interpersonal&nbsp; and communication skills</span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Exceptional customer service and relationship-building skills</span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Must be reliable, dependable, self-motivated and able to work independently</span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Ability to actively engage students and employees of Pierce College and CWU</span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Willingness to participate in annual self assessment</span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Commitment to engaging peers and improving quality of campus life</span></li>	<li><span style='font-family:arial,helvetica,sans-serif;'>Highly motivated and organized individual</span></li>	<li><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Proficient in Microsoft Office Suite</span></span></li></ul><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><ul>	<li>Publisher, Word and Excel experience</li></ul><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Opportunity to develop or expand professional and administrative skills and work with a professional higher education team.&nbsp; Gain experience in customer service, advising, outreach, relationship-building, event planning, marketing, general office skills, and knowledge of university policies and procedures.</span></span></p></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>References</li></ul><p>For questions, please contact:</p><p style='margin-bottom:0in;margin-bottom:.0001pt;'>Name: Judy Colburn<br />Email: <a href='mailto:colburnj@cwu.edu'>colburnj@cwu.edu</a> &nbsp;</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2443&PostingSeq=1
2462,ITAM Student Assistant,9/21/18,10/31/18,1," Job Summary</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Purpose):</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>This position will support office operations for the Information Technology and Administrative Management (ITAM) academic department. &nbsp;They are the first point of contact for visitors in the department.</span></span></p></br></br>Minimum Qualifications</br><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'><strong>(Skills Needed):</strong></span></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>Can work independently with exceptional communication skills and a positive attitude. Knowledge of higher education day-to-day operations. Basic phone, computer and filing skills. Critical thinking and willingness to learn.</span></span></p><p><span style='font-size: 12px'><strong>Preferred Qualifications</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>ITAM student in a major or minor program.</span></span></p><p><span style='font-size: 12px'><strong>Educational Benefits</strong></span></p><p><span style='font-size:12px;'><span style='font-family:arial,helvetica,sans-serif;'>This position provides the opportunity for a student to see how a fast paced large academic department functions. It allows growth through critical thinking; working both in a team environment and independently on projects. </span></span></p></br></br>How To Apply</br><p>To&nbsp;apply for this position, you must complete the on-line application and attach:</p><ul>	<li>Cover letter;</li>	<li>Resume;</li>	<li>Schedule of Availability</li>	<li>Class Schedule; and</li>	<li>References</li></ul><p>For questions, please contact:</p><p>Name: Libby Gibson&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />Email: liberty.gibson@cwu.edu<br />Phone: 509.963.2611<br />Website: www.cwu.edu/it-management</p><p style='white-space: normal; word-spacing: 0px; text-transform: none; color: rgb(34,34,34); font: 12px Arial, Verdana, sans-serif; widows: 1; letter-spacing: normal; text-indent: 0px; -webkit-text-stroke-width: 0px'>* Please contact Human Resources at <a href='mailto:hr@cwu.edu'>hr@cwu.edu</a> or 509-963-1202 if you require technical assistance with the on-line application process.</p></br></br>",https://careers.cwu.edu/psc/careers/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=2462&PostingSeq=1
